"Date","Price","Open","High","Low","Vol.","Change %"
"05/04/2022","34.49","35.50","35.70","34.05","320.21K","-2.54%"
"05/02/2022","35.39","35.90","36.09","34.85","217.04K","-2.61%"
"04/29/2022","36.34","35.80","37.04","35.36","406.64K","3.83%"
"04/28/2022","35.00","36.29","37.25","34.66","582.36K","-1.41%"
"04/27/2022","35.50","40.00","40.00","34.75","1.56M","-14.33%"
"04/26/2022","41.44","41.50","42.20","40.90","333.43K","1.77%"
"04/25/2022","40.72","43.00","43.16","40.32","685.40K","-6.50%"
"04/22/2022","43.55","45.09","45.09","43.15","349.31K","-3.86%"
"04/21/2022","45.30","44.00","45.98","43.63","264.65K","3.76%"
"04/20/2022","43.66","43.90","44.90","43.66","128.61K","-0.27%"
"04/19/2022","43.78","43.99","44.55","42.60","283.09K","0.05%"
"04/14/2022","43.76","45.30","45.30","43.67","169.41K","-2.19%"
"04/13/2022","44.74","44.35","45.40","44.05","177.44K","1.43%"
"04/12/2022","44.11","45.50","45.52","44.11","221.38K","-2.11%"
"04/11/2022","45.06","43.90","45.70","43.43","248.25K","1.40%"
"04/08/2022","44.44","46.40","46.40","44.44","194.97K","-2.93%"
"04/07/2022","45.78","47.00","47.00","45.62","318.52K","-2.51%"
"04/06/2022","46.96","46.45","47.16","44.70","593.54K","1.87%"
"04/05/2022","46.10","46.80","47.63","45.50","310.31K","-1.07%"
"04/04/2022","46.60","47.70","48.84","46.30","490.38K","-0.51%"
"04/01/2022","46.84","45.31","46.84","45.31","378.83K","2.16%"
"03/31/2022","45.85","46.50","46.89","45.35","293.31K","-0.91%"
"03/30/2022","46.27","45.82","46.60","45.54","462.89K","0.59%"
"03/29/2022","46.00","43.20","46.90","42.33","990.54K","6.51%"
"03/28/2022","43.19","42.66","44.30","42.66","271.25K","0.56%"
"03/25/2022","42.95","43.71","43.84","42.22","331.54K","-1.63%"
"03/24/2022","43.66","44.08","44.11","42.70","242.13K","0.28%"
"03/23/2022","43.54","44.45","44.97","43.30","208.13K","-1.72%"
"03/22/2022","44.30","43.20","44.44","43.10","291.54K","2.78%"
"03/21/2022","43.10","44.50","45.48","42.90","311.97K","-2.05%"
"03/18/2022","44.00","44.20","46.00","43.79","616.76K","-3.08%"
