"Date","Price","Open","High","Low","Vol.","Change %"
"09/28/2017","114.80","112.15","114.90","112.15","287.32K","2.36%"
"09/27/2017","112.15","110.30","113.55","110.30","159.44K","0.99%"
"09/26/2017","111.05","113.55","114.40","110.25","207.98K","-1.86%"
"09/25/2017","113.15","114.20","116.40","111.80","157.77K","-0.75%"
"09/22/2017","114.00","112.35","114.40","109.70","350.87K","1.79%"
"09/21/2017","112.00","115.00","117.00","110.10","459.63K","-1.67%"
"09/20/2017","113.90","109.00","115.50","108.80","524.80K","4.02%"
"09/19/2017","109.50","106.55","109.50","106.00","255.51K","3.30%"
"09/18/2017","106.00","103.85","107.00","103.40","234.03K","2.02%"
"09/15/2017","103.90","106.40","107.00","102.50","1.05M","-2.53%"
"09/14/2017","106.60","107.00","109.30","105.00","369.69K","-0.37%"
"09/13/2017","107.00","104.60","109.60","102.55","536.51K","2.29%"
"09/12/2017","104.60","101.45","106.60","98.01","655.50K","4.60%"
"09/11/2017","100.00","96.20","100.80","96.20","874.80K","5.65%"
"09/08/2017","94.65","90.50","95.25","90.20","870.94K","5.15%"
"09/07/2017","90.01","86.10","90.01","86.10","926.85K","9.75%"
"09/06/2017","82.01","83.80","84.39","81.40","190.34K","-2.14%"
"09/05/2017","83.80","85.30","86.61","82.32","230.56K","-2.05%"
"09/04/2017","85.55","84.10","86.00","83.03","112.57K","1.60%"
"09/01/2017","84.20","84.13","84.82","82.81","215.25K","0.96%"
"08/31/2017","83.40","82.00","84.13","82.00","228.53K","2.95%"
"08/30/2017","81.01","81.87","82.88","80.62","178.14K","0.61%"
"08/29/2017","80.52","84.99","84.99","80.04","334.12K","-4.60%"
"08/28/2017","84.40","84.90","84.99","84.25","67.55K","-0.59%"
"08/25/2017","84.90","85.00","85.60","84.10","68.80K","0.12%"
"08/24/2017","84.80","84.90","85.00","84.50","55.00K","0.11%"
"08/23/2017","84.71","85.98","85.98","84.20","347.70K","-0.41%"
"08/22/2017","85.06","86.50","87.00","84.50","134.07K","-1.66%"
"08/21/2017","86.50","86.20","86.99","85.79","50.83K","0.00%"
"08/18/2017","86.50","86.60","86.80","85.50","34.41K","-0.35%"
"08/17/2017","86.80","86.98","87.20","86.10","175.87K","-0.23%"
"08/16/2017","87.00","85.00","87.20","84.34","109.51K","2.82%"
"08/14/2017","84.61","84.00","84.78","83.22","37.61K","0.73%"
"08/11/2017","84.00","84.00","84.44","83.10","95.12K","-0.99%"
"08/10/2017","84.84","84.20","86.10","84.11","52.96K","0.76%"
"08/09/2017","84.20","85.00","85.00","84.13","69.14K","-0.72%"
"08/08/2017","84.81","86.19","86.78","84.02","112.65K","-1.04%"
"08/07/2017","85.70","86.20","86.60","85.51","85.54K","0.45%"
"08/04/2017","85.32","85.00","86.87","85.00","76.42K","-0.39%"
"08/03/2017","85.65","86.10","86.48","85.01","102.46K","-1.20%"
"08/02/2017","86.69","87.24","87.99","86.00","108.08K","-0.58%"
"08/01/2017","87.20","86.80","87.45","86.27","73.55K","0.81%"
"07/31/2017","86.50","88.00","88.00","85.82","110.56K","-0.32%"
