"Date","Price","Open","High","Low","Vol.","Change %"
"02/20/2019","359.00","351.00","360.00","348.50","1.32K","2.28%"
"02/19/2019","351.00","358.50","360.00","350.00","0.36K","-2.09%"
"02/18/2019","358.50","359.50","364.00","350.00","0.77K","-0.42%"
"02/15/2019","360.00","358.50","360.50","350.00","0.35K","2.27%"
"02/14/2019","352.00","360.00","360.00","352.00","0.48K","-2.76%"
"02/13/2019","362.00","362.00","362.00","356.00","0.47K","0.00%"
"02/12/2019","362.00","364.00","364.00","357.00","0.55K","-0.41%"
"02/11/2019","363.50","361.00","364.00","358.50","16.71K","1.39%"
"02/08/2019","358.50","345.00","361.00","345.00","5.62K","3.46%"
"02/07/2019","346.50","346.50","347.00","344.00","2.36K","0.14%"
"02/06/2019","346.00","347.00","347.00","340.00","2.81K","-0.29%"
"02/05/2019","347.00","337.00","347.00","332.50","0.55K","4.83%"
"02/04/2019","331.00","334.00","335.50","330.00","0.80K","0.00%"
"02/01/2019","331.00","341.00","343.50","330.00","1.49K","-3.07%"
"01/31/2019","341.50","346.50","346.50","339.00","0.87K","-0.44%"
"01/30/2019","343.00","342.00","347.00","338.50","0.58K","0.88%"
"01/29/2019","340.00","347.00","349.50","340.00","2.25K","-2.02%"
"01/28/2019","347.00","345.00","347.00","344.50","1.21K","0.87%"
"01/25/2019","344.00","345.00","345.00","340.00","1.50K","0.73%"
"01/24/2019","341.50","342.00","347.00","340.00","1.66K","-0.29%"
"01/23/2019","342.50","335.00","343.00","335.00","5.12K","1.78%"
"01/22/2019","336.50","343.00","343.00","334.50","1.49K","-1.90%"
"01/21/2019","343.00","343.00","343.00","340.00","0.42K","0.00%"
"01/18/2019","343.00","340.00","343.00","334.00","1.27K","1.93%"
"01/17/2019","336.50","337.50","340.00","333.00","1.23K","0.00%"
"01/16/2019","336.50","330.00","336.50","327.00","2.10K","2.91%"
"01/15/2019","327.00","328.50","329.50","326.00","0.97K","0.46%"
"01/14/2019","325.50","341.00","341.00","325.50","0.67K","-3.56%"
"01/11/2019","337.50","339.50","342.00","335.00","0.44K","0.60%"
"01/10/2019","335.50","339.00","339.00","332.00","1.60K","-1.18%"
"01/09/2019","339.50","340.00","340.00","336.00","0.67K","0.00%"
"01/08/2019","339.50","337.00","342.00","333.00","1.01K","1.34%"
"01/07/2019","335.00","332.00","335.00","328.50","0.76K","2.13%"
"01/04/2019","328.00","332.00","332.00","328.00","3.13K","-0.15%"
"01/03/2019","328.50","331.00","333.00","328.50","2.65K","-0.61%"
"01/02/2019","330.50","330.00","331.00","321.50","2.00K","0.46%"
"12/28/2018","329.00","325.50","329.00","319.00","0.92K","3.13%"
"12/27/2018","319.00","324.00","325.00","317.00","0.76K","1.11%"
