"Date","Price","Open","High","Low","Vol.","Change %"
"01/09/2019","5.20","5.15","5.26","5.10","1.36M","1.36%"
"01/08/2019","5.13","5.13","5.18","5.08","1.51M","-0.77%"
"01/07/2019","5.17","5.20","5.22","5.02","2.32M","-0.58%"
"01/04/2019","5.20","5.03","5.20","5.03","2.56M","3.17%"
"01/03/2019","5.04","4.93","5.06","4.93","2.27M","2.02%"
"01/02/2019","4.94","4.79","5.00","4.74","1.50M","3.13%"
"12/28/2018","4.79","4.70","4.86","4.70","1.14M","2.35%"
"12/27/2018","4.68","4.79","4.88","4.68","785.84K","-1.47%"
"12/21/2018","4.75","4.80","4.88","4.66","4.22M","-1.66%"
"12/20/2018","4.83","4.86","4.95","4.81","1.44M","-2.42%"
"12/19/2018","4.95","4.77","4.95","4.77","2.09M","3.34%"
"12/18/2018","4.79","4.75","4.87","4.74","1.85M","0.42%"
"12/17/2018","4.77","4.88","4.90","4.72","2.40M","-2.25%"
"12/14/2018","4.88","4.72","4.92","4.68","2.23M","2.52%"
"12/13/2018","4.76","4.70","4.80","4.66","2.49M","1.71%"
"12/12/2018","4.68","4.72","4.77","4.56","3.35M","-0.85%"
"12/11/2018","4.72","4.81","4.84","4.70","1.10M","-1.05%"
"12/10/2018","4.77","4.81","4.90","4.77","938.79K","-1.45%"
"12/07/2018","4.84","4.79","4.94","4.77","3.11M","1.47%"
"12/06/2018","4.77","4.91","4.94","4.73","2.28M","-3.83%"
"12/05/2018","4.96","4.78","4.99","4.77","4.05M","3.33%"
"12/04/2018","4.80","4.79","4.86","4.75","1.92M","0.00%"
"12/03/2018","4.80","4.85","4.91","4.77","1.05M","0.42%"
"11/30/2018","4.78","4.72","4.80","4.69","1.67M","0.63%"
"11/29/2018","4.75","4.78","4.84","4.67","1.77M","0.00%"
"11/28/2018","4.75","4.69","4.78","4.68","2.41M","1.93%"
"11/27/2018","4.66","4.83","4.88","4.64","1.15M","-4.70%"
"11/26/2018","4.89","4.95","4.95","4.83","2.73M","-0.41%"
"11/23/2018","4.91","4.88","4.92","4.84","1.67M","0.61%"
"11/22/2018","4.88","4.74","4.88","4.71","1.68M","2.74%"
"11/21/2018","4.75","4.57","4.79","4.57","1.79M","3.94%"
"11/20/2018","4.57","4.50","4.63","4.50","1.65M","0.66%"
"11/19/2018","4.54","4.62","4.62","4.49","1.20M","-0.87%"
"11/16/2018","4.58","4.73","4.82","4.54","1.32M","-2.97%"
"11/15/2018","4.72","4.79","4.88","4.71","1.12M","-1.46%"
"11/14/2018","4.79","4.60","4.79","4.56","843.90K","3.68%"
"11/13/2018","4.62","4.63","4.71","4.61","1.10M","-0.86%"
"11/09/2018","4.66","4.78","4.78","4.64","761.13K","-2.92%"
"11/08/2018","4.80","4.72","4.84","4.69","1.59M","2.13%"
"11/07/2018","4.70","4.59","4.74","4.59","1.72M","1.73%"
"11/06/2018","4.62","4.46","4.63","4.45","1.79M","2.90%"
"11/05/2018","4.49","4.38","4.51","4.38","1.22M","2.05%"
"11/02/2018","4.40","4.36","4.45","4.34","1.73M","1.38%"
"10/31/2018","4.34","4.44","4.46","4.33","3.12M","-2.25%"
"10/30/2018","4.44","4.38","4.44","4.38","1.10M","1.60%"
"10/29/2018","4.37","4.49","4.49","4.37","880.77K","-1.80%"
"10/26/2018","4.45","4.60","4.60","4.44","1.11M","-3.26%"
"10/25/2018","4.60","4.55","4.66","4.53","2.88M","0.66%"
"10/24/2018","4.57","4.60","4.62","4.53","1.51M","-0.65%"
"10/23/2018","4.60","4.55","4.64","4.54","892.15K","0.44%"
"10/22/2018","4.58","4.64","4.68","4.56","767.14K","0.00%"
"10/19/2018","4.58","4.55","4.61","4.52","1.10M","0.66%"
"10/18/2018","4.55","4.49","4.58","4.46","1.36M","1.56%"
"10/17/2018","4.48","4.47","4.54","4.45","2.64M","0.67%"
"10/16/2018","4.45","4.41","4.49","4.41","1.78M","0.91%"
"10/15/2018","4.41","4.45","4.47","4.41","1.67M","-0.90%"
"10/12/2018","4.45","4.43","4.49","4.40","3.18M","0.91%"
"10/11/2018","4.41","4.38","4.46","4.35","3.14M","-0.68%"
"10/10/2018","4.44","4.47","4.47","4.44","1.57M","-0.22%"
"10/09/2018","4.45","4.45","4.47","4.44","1.48M","0.00%"
"10/08/2018","4.45","4.56","4.56","4.44","1.10M","-3.05%"
"10/05/2018","4.59","4.45","4.62","4.45","1.16M","2.68%"
"10/04/2018","4.47","4.49","4.50","4.45","745.57K","-0.67%"
"10/03/2018","4.50","4.58","4.58","4.48","623.52K","-1.32%"
"10/02/2018","4.56","4.49","4.56","4.45","738.65K","1.33%"
"10/01/2018","4.50","4.46","4.56","4.45","741.77K","1.35%"
"09/28/2018","4.44","4.57","4.61","4.44","2.50M","-4.52%"
"09/27/2018","4.65","4.57","4.66","4.53","891.06K","1.53%"
"09/26/2018","4.58","4.50","4.60","4.50","665.24K","1.78%"
"09/25/2018","4.50","4.48","4.55","4.48","843.39K","0.67%"
"09/24/2018","4.47","4.48","4.54","4.45","1.83M","0.45%"
"09/21/2018","4.45","4.44","4.53","4.39","13.51M","0.45%"
"09/20/2018","4.43","4.37","4.55","4.36","1.50M","1.84%"
"09/19/2018","4.35","4.34","4.41","4.30","1.39M","0.00%"
"09/18/2018","4.35","4.26","4.38","4.23","1.92M","2.11%"
"09/17/2018","4.26","4.37","4.37","4.25","2.69M","-2.96%"
"09/14/2018","4.39","4.42","4.44","4.39","1.92M","0.00%"
"09/13/2018","4.39","4.42","4.48","4.39","2.87M","-0.68%"
"09/12/2018","4.42","4.52","4.57","4.38","4.87M","-2.86%"
"09/11/2018","4.55","4.58","4.62","4.54","1.63M","-0.66%"
"09/10/2018","4.58","4.51","4.59","4.50","1.40M","1.55%"
"09/07/2018","4.51","4.62","4.63","4.51","2.66M","-1.96%"
"09/06/2018","4.60","4.66","4.66","4.54","1.50M","-1.08%"
"09/05/2018","4.65","4.73","4.78","4.64","1.75M","-1.90%"
"09/04/2018","4.74","4.90","4.93","4.74","1.59M","-3.27%"
"09/03/2018","4.90","4.85","4.91","4.83","1.45M","0.82%"
"08/31/2018","4.86","4.84","4.87","4.81","1.23M","0.41%"
"08/30/2018","4.84","4.95","4.97","4.84","1.55M","-2.81%"
"08/29/2018","4.98","5.04","5.05","4.94","1.43M","-1.78%"
"08/28/2018","5.07","5.01","5.07","4.95","905.90K","1.20%"
"08/27/2018","5.01","4.88","5.01","4.88","1.01M","3.09%"
"08/24/2018","4.86","4.95","4.95","4.83","1.22M","-1.62%"
"08/23/2018","4.94","4.90","4.95","4.85","795.40K","1.02%"
"08/22/2018","4.89","4.81","4.99","4.80","1.44M","1.24%"
"08/21/2018","4.83","4.81","4.87","4.79","922.69K","0.62%"
"08/20/2018","4.80","4.88","4.90","4.76","1.49M","-1.44%"
"08/17/2018","4.87","4.84","4.89","4.84","2.20M","0.21%"
"08/16/2018","4.86","4.90","4.92","4.82","1.69M","-1.82%"
"08/14/2018","4.95","4.84","4.95","4.84","705.07K","2.70%"
"08/13/2018","4.82","4.84","4.86","4.78","905.74K","-0.41%"
"08/10/2018","4.84","4.99","4.99","4.84","2.27M","-3.20%"
"08/09/2018","5.00","4.98","5.04","4.98","853.81K","-0.60%"
"08/08/2018","5.03","5.00","5.03","4.96","2.55M","0.40%"
"08/07/2018","5.01","5.00","5.03","4.98","1.01M","0.00%"
"08/06/2018","5.01","4.94","5.05","4.94","1.11M","1.01%"
"08/03/2018","4.96","4.97","4.98","4.92","1.98M","0.20%"
"08/02/2018","4.95","4.98","5.06","4.95","2.63M","-1.20%"
"08/01/2018","5.01","4.97","5.03","4.97","1.04M","0.60%"
"07/31/2018","4.98","5.10","5.10","4.97","2.58M","-2.35%"
"07/30/2018","5.10","4.93","5.12","4.93","1.79M","2.82%"
"07/27/2018","4.96","4.95","4.96","4.93","779.57K","0.20%"
"07/26/2018","4.95","5.00","5.00","4.92","4.78M","-0.40%"
"07/25/2018","4.97","4.81","5.07","4.81","3.05M","5.30%"
"07/24/2018","4.72","4.62","4.74","4.54","2.59M","3.06%"
"07/23/2018","4.58","4.46","4.66","4.42","2.53M","3.39%"
"07/20/2018","4.43","4.36","4.45","4.34","1.82M","2.55%"
"07/19/2018","4.32","4.47","4.47","4.31","5.12M","-2.92%"
"07/18/2018","4.45","4.50","4.53","4.42","1.31M","-0.89%"
"07/17/2018","4.49","4.55","4.55","4.49","1.72M","-1.10%"
"07/16/2018","4.54","4.58","4.58","4.54","1.05M","-0.87%"
"07/13/2018","4.58","4.56","4.60","4.52","774.91K","1.33%"
"07/12/2018","4.52","4.58","4.63","4.52","1.14M","-1.74%"
"07/11/2018","4.60","4.56","4.60","4.55","589.41K","1.10%"
"07/10/2018","4.55","4.64","4.66","4.55","1.42M","-1.52%"
"07/09/2018","4.62","4.66","4.73","4.60","645.23K","-0.65%"
"07/06/2018","4.65","4.73","4.74","4.64","922.74K","-1.48%"
"07/05/2018","4.72","4.70","4.82","4.70","736.41K","-0.42%"
"07/04/2018","4.74","4.62","4.75","4.62","585.08K","2.60%"
"07/03/2018","4.62","4.68","4.68","4.62","698.55K","-0.22%"
"07/02/2018","4.63","4.64","4.65","4.57","945.94K","-0.22%"
"06/29/2018","4.64","4.55","4.67","4.53","1.26M","2.88%"
"06/28/2018","4.51","4.60","4.65","4.51","1.79M","-2.17%"
"06/27/2018","4.61","4.64","4.70","4.58","1.44M","-1.07%"
"06/26/2018","4.66","4.78","4.83","4.58","1.31M","-2.10%"
"06/25/2018","4.76","4.73","4.85","4.73","1.42M","0.00%"
"06/22/2018","4.76","4.69","4.83","4.66","2.49M","2.37%"
"06/21/2018","4.65","4.69","4.72","4.60","2.21M","0.00%"
"06/20/2018","4.65","4.59","4.68","4.56","1.68M","1.97%"
"06/19/2018","4.56","4.75","4.75","4.52","3.05M","-5.00%"
"06/18/2018","4.80","4.85","4.90","4.75","1.04M","-1.23%"
"06/15/2018","4.86","5.11","5.11","4.86","4.27M","-5.08%"
"06/14/2018","5.12","5.01","5.12","4.97","1.16M","2.40%"
"06/13/2018","5.00","5.02","5.05","4.95","1.24M","-0.60%"
"06/12/2018","5.03","5.03","5.07","5.01","1.26M","0.00%"
"06/11/2018","5.03","4.97","5.03","4.91","1.30M","1.21%"
"06/08/2018","4.97","5.00","5.01","4.94","1.14M","-0.20%"
"06/07/2018","4.98","5.04","5.11","4.98","1.43M","-1.78%"
"06/06/2018","5.07","5.11","5.15","5.02","1.33M","-0.20%"
"06/05/2018","5.08","5.00","5.11","4.97","2.14M","2.21%"
"06/04/2018","4.97","5.09","5.11","4.97","1.14M","-1.19%"
"06/01/2018","5.03","4.98","5.08","4.95","1.72M","0.40%"
"05/30/2018","5.01","5.01","5.04","4.87","3.77M","-0.60%"
"05/29/2018","5.04","5.02","5.04","4.86","1.46M","0.80%"
"05/28/2018","5.00","4.87","5.03","4.86","417.84K","2.88%"
"05/25/2018","4.86","5.01","5.04","4.86","1.55M","-2.61%"
"05/24/2018","4.99","5.05","5.12","4.98","1.02M","-0.20%"
"05/23/2018","5.00","5.00","5.06","4.99","1.48M","-0.60%"
"05/22/2018","5.03","5.12","5.14","5.01","1.10M","-2.14%"
"05/21/2018","5.14","5.03","5.17","5.03","1.60M","2.59%"
"05/18/2018","5.01","5.07","5.11","5.01","1.61M","-1.38%"
"05/17/2018","5.08","5.12","5.22","5.08","1.53M","-0.97%"
"05/16/2018","5.13","5.11","5.18","5.10","963.27K","0.00%"
"05/15/2018","5.13","5.28","5.28","5.12","7.79M","-2.84%"
"05/14/2018","5.28","5.25","5.28","5.25","506.77K","0.57%"
"05/11/2018","5.25","5.25","5.29","5.24","707.22K","0.00%"
"05/10/2018","5.25","5.24","5.30","5.21","1.86M","0.38%"
"05/09/2018","5.23","5.31","5.35","5.23","1.68M","-1.88%"
"05/08/2018","5.33","5.20","5.34","5.20","2.27M","2.11%"
"05/07/2018","5.22","5.16","5.23","5.16","845.61K","1.16%"
"05/04/2018","5.16","5.21","5.27","5.15","1.23M","-1.34%"
"05/02/2018","5.23","5.31","5.33","5.21","1.59M","-0.76%"
"04/30/2018","5.27","5.25","5.38","5.23","1.56M","-0.19%"
"04/27/2018","5.28","5.16","5.30","5.16","980.74K","2.52%"
"04/26/2018","5.15","5.40","5.52","5.11","3.78M","-4.28%"
"04/25/2018","5.38","5.43","5.53","5.35","1.70M","-1.10%"
"04/24/2018","5.44","5.47","5.55","5.41","1.73M","-0.18%"
"04/23/2018","5.45","5.63","5.69","5.44","2.26M","-3.20%"
"04/20/2018","5.63","5.65","5.71","5.63","1.38M","0.54%"
"04/19/2018","5.60","5.69","5.81","5.60","1.27M","-2.44%"
"04/18/2018","5.74","5.75","5.81","5.67","1.09M","-0.35%"
"04/17/2018","5.76","5.76","5.81","5.73","1.61M","0.17%"
"04/16/2018","5.75","5.78","5.84","5.69","507.02K","-0.35%"
"04/13/2018","5.77","5.90","5.91","5.76","890.04K","-2.04%"
"04/12/2018","5.89","5.84","5.98","5.84","955.01K","0.17%"
"04/11/2018","5.88","5.86","5.91","5.80","1.85M","-0.34%"
"04/10/2018","5.90","5.89","5.94","5.87","1.20M","0.17%"
"04/09/2018","5.89","5.81","5.91","5.81","1.36M","1.38%"
"04/06/2018","5.81","5.85","5.85","5.73","966.69K","-0.34%"
"04/05/2018","5.83","5.83","5.88","5.79","454.89K","0.87%"
"04/04/2018","5.78","5.77","5.83","5.75","809.93K","0.00%"
"04/03/2018","5.78","5.75","5.85","5.75","797.43K","-0.34%"
"03/29/2018","5.80","5.80","5.87","5.77","1.58M","0.87%"
"03/28/2018","5.75","5.71","5.81","5.71","2.57M","-0.17%"
"03/27/2018","5.76","5.84","5.88","5.76","2.38M","0.70%"
"03/26/2018","5.72","5.80","5.82","5.67","1.41M","-1.38%"
"03/23/2018","5.80","5.85","5.92","5.79","2.06M","-2.36%"
"03/22/2018","5.94","5.93","6.00","5.91","3.88M","-0.34%"
"03/21/2018","5.96","5.90","5.98","5.89","2.67M","0.85%"
"03/20/2018","5.91","5.88","5.97","5.82","1.65M","0.51%"
"03/19/2018","5.88","6.01","6.01","5.85","907.54K","-2.00%"
"03/16/2018","6.00","5.92","6.01","5.91","6.38M","0.50%"
"03/15/2018","5.97","5.96","6.01","5.91","1.82M","0.34%"
"03/14/2018","5.95","5.98","6.03","5.91","4.04M","-0.50%"
"03/13/2018","5.98","6.00","6.06","5.94","3.02M","-0.33%"
"03/12/2018","6.00","5.93","6.00","5.88","2.23M","1.69%"
"03/09/2018","5.90","5.90","5.95","5.85","3.99M","0.00%"
"03/08/2018","5.90","5.85","6.01","5.85","4.31M","0.85%"
"03/07/2018","5.85","5.70","5.90","5.70","2.96M","2.09%"
"03/06/2018","5.73","5.71","5.73","5.67","1.02M","0.53%"
"03/05/2018","5.70","5.62","5.76","5.51","1.39M","0.53%"
"03/02/2018","5.67","5.52","5.67","5.41","1.35M","2.16%"
"03/01/2018","5.55","5.67","5.67","5.30","3.16M","-2.63%"
"02/28/2018","5.70","5.69","5.74","5.64","3.39M","-0.87%"
"02/27/2018","5.75","5.72","5.78","5.72","1.27M","-0.17%"
"02/26/2018","5.76","5.76","5.76","5.72","817.13K","0.35%"
"02/23/2018","5.74","5.68","5.76","5.66","2.40M","1.41%"
"02/22/2018","5.66","5.48","5.73","5.48","4.04M","3.85%"
"02/21/2018","5.45","5.75","5.79","5.45","2.70M","-6.36%"
"02/20/2018","5.82","5.85","5.88","5.77","1.06M","-0.85%"
"02/19/2018","5.87","5.89","5.95","5.85","772.76K","-0.34%"
"02/16/2018","5.89","5.89","5.91","5.83","911.01K","1.73%"
"02/15/2018","5.79","5.89","6.00","5.79","1.62M","-1.36%"
"02/14/2018","5.87","5.75","5.88","5.75","1.40M","2.09%"
"02/13/2018","5.75","5.75","5.76","5.69","738.64K","0.52%"
"02/12/2018","5.72","5.78","5.84","5.71","974.05K","-1.04%"
"02/09/2018","5.78","5.74","5.84","5.68","1.27M","0.17%"
"02/08/2018","5.77","5.76","5.90","5.76","1.60M","-0.35%"
"02/07/2018","5.79","5.90","5.92","5.77","2.40M","-1.53%"
